system,dataset_size,pattern_name,pattern,success,correctness_matches_pandas,execution_time_seconds,execution_time_std_seconds,execution_time_min_seconds,execution_time_max_seconds,measured_runs,throughput_rows_per_second,query_memory_mb,query_memory_metric,footprint_memory_mb,footprint_memory_metric,result_rows,error,throughput_std_rows_per_second,baseline_memory_mb,abs_peak_memory_std_mb,inc_peak_memory_std_mb,mem_per_million_rows_mb,native_query_memory_mb,outliers_excluded_time,outliers_excluded_throughput,outliers_excluded_abs_peak,outliers_excluded_inc_peak
proposed_pandas_engine,200000,optional_pattern,A+ B? C*,True,baseline,0.0305851979996481,0.0006890767182536,0.0293758399984653,0.0440492530015035,20,6542232.6327225845,16.17374745501894,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",107.9015625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",27172,,146763.6149148763,91.72781504498106,2.3910689302301265,0.329949903969936,80.8687372750947,,2,2,0,0
proposed_pandas_engine,200000,quantified,"A{1,5} B* C+",True,baseline,0.0284148724213561,0.0010077437413682,0.0269969529999798,0.0381701480000629,20,7046914.562171944,17.07028965435606,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",107.4927734375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",10064,,248517.5318176937,90.42248378314392,2.51993499895109,0.3699230876948053,85.3514482717803,,1,1,0,0
proposed_pandas_engine,200000,simple_sequence,A+ B+,True,baseline,0.0249793992106309,0.0006253864073273,0.0239191119999304,0.0273623329994734,20,8011331.073470654,14.939762764362374,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",105.815234375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",16093,,199622.03462340243,90.87547161063762,3.2319651239053018,0.4614134846175875,74.69881382181187,,1,1,0,0
proposed_pandas_engine,400000,alternation,A (B|C)+ D,True,baseline,0.0717829375505061,0.0012493856729159,0.0695390370001405,0.0745067770003515,20,5573943.724712114,24.218076842645203,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",129.500390625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",5803,,96112.82787040746,105.2823137823548,0.4941268509495902,0.6918443174536593,60.54519210661301,,0,0,0,0
proposed_pandas_engine,400000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,baseline,0.1521118867222968,0.0054375677412782,0.1434321350006939,0.2230496729989681,20,2632758.101879026,28.52335209517045,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",146.4921875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",32360,,92317.17408320968,117.96883540482956,4.789166133398326,1.7291653272399876,71.30838023792613,,2,2,0,0
proposed_pandas_engine,400000,optional_pattern,A+ B? C*,True,baseline,0.0630858768948344,0.0028810872476462,0.0574777239999093,0.0729103880003094,20,6353474.398930448,32.353953079312866,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",146.1908203125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",52950,,298656.88806077244,113.94212999131943,5.174684400753025,0.8458100318407028,80.88488269828215,,1,1,0,1
proposed_pandas_engine,400000,quantified,"A{1,5} B* C+",True,baseline,0.0532401435557403,0.0037345255739568,0.0493914400012727,0.0688480959997832,20,7462262.119542089,33.3108092645202,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",143.416796875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",19012,,602959.1655851305,110.1059876104798,4.127806292698225,0.3939517701051348,83.2770231613005,,2,1,0,0
proposed_pandas_engine,400000,simple_sequence,A+ B+,True,baseline,0.0494375756316003,0.002359881676139,0.0460870259994408,0.0571243410013266,20,8052822.109019421,28.681068497474744,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",142.0583984375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",34391,,443843.8203679485,113.63251459911616,7.290085703391664,0.8680279916110332,71.70267124368685,,1,0,0,2
proposed_pandas_engine,800000,alternation,A (B|C)+ D,True,baseline,0.1406278978334335,0.0090318706341581,0.130323932000465,0.2091854280006373,20,5709821.46388986,48.39953131230064,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",190.3267578125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",9782,,348024.7303433657,142.1347030658144,1.872898474068708,1.3111175238555532,60.4994141403758,,2,2,0,1
proposed_pandas_engine,800000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,baseline,0.3167209689995883,0.0175576769023133,0.2962889049995283,0.682420428001933,20,2532786.938587048,57.28558047269571,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",229.89453125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",58616,,132634.97472372424,172.6089507773043,13.099141573338596,2.959027734265109,71.60697559086964,,3,3,0,0
proposed_pandas_engine,800000,optional_pattern,A+ B? C*,True,baseline,0.1099821426667201,0.0049652603927663,0.1027635020000161,0.1357357510023575,20,7287497.839410532,64.5068059106692,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",228.4005859375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",99214,,319297.91460899764,163.89378002683085,13.321156755915524,1.4803417656464044,80.6335073883365,,2,2,0,0
proposed_pandas_engine,800000,quantified,"A{1,5} B* C+",True,baseline,0.0893479662499885,0.0011279966657744,0.0863548759989498,0.0996990009989531,20,8955091.022830715,65.55253825363005,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",219.6560546875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",32804,,112709.45592445345,154.10351643386997,8.242194854055555,1.4166644193973092,81.94067281703755,,4,4,0,0
proposed_pandas_engine,800000,simple_sequence,A+ B+,True,baseline,0.0928463004998371,0.0069873983392322,0.0820817979983985,0.1317011960018135,20,8559369.127292547,59.36520498986577,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",219.8498046875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",66330,,760641.1449090487,160.7404585898043,17.178744614846963,2.2778798312843445,74.2065062373322,,2,1,0,1
proposed_pandas_engine,1600000,alternation,A (B|C)+ D,True,baseline,0.2646983047640841,0.0046881612064606,0.2581776049992186,0.3327359149989206,20,6046362.71664078,90.12296469907407,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",298.19873046875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",20276,,104720.81811991578,210.04455232007572,3.2714790889260774,1.94545202620006,56.32685293692129,,3,3,4,5
proposed_pandas_engine,1600000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,baseline,0.6039921531057764,0.0134565180464072,0.5829060670002946,0.7417188660001557,20,2650276.800047199,107.09214537957703,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",366.4533203125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",119299,,58562.81539568728,259.361174932923,21.929483901896173,5.4200950119219815,66.93259086223564,,1,1,0,0
proposed_pandas_engine,1600000,optional_pattern,A+ B? C*,True,baseline,0.217974228166794,0.0028913652561529,0.2122658959997352,0.2412554449983872,20,7341538.940796482,126.4262680121528,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",363.504296875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",197253,,97523.75144025066,237.0780288628472,20.270703728983506,1.6440645092991446,79.01641750759549,,2,2,0,0
