system,dataset_size,pattern_name,pattern,success,correctness_matches_pandas,execution_time_seconds,execution_time_std_seconds,execution_time_min_seconds,execution_time_max_seconds,measured_runs,throughput_rows_per_second,query_memory_mb,query_memory_metric,footprint_memory_mb,footprint_memory_metric,result_rows,error,throughput_std_rows_per_second,baseline_memory_mb,abs_peak_memory_std_mb,inc_peak_memory_std_mb,mem_per_million_rows_mb,native_query_memory_mb,outliers_excluded_time,outliers_excluded_throughput,outliers_excluded_abs_peak,outliers_excluded_inc_peak
trino_473,100000,simple_sequence,A+ B+,True,True,0.2877298240529949,0.03971856108354806,0.23847711399866967,0.5417038550003781,20,345159.7559521347,1.053838717557108,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8439.1224609375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",9067,,59023.08868777401,8436.832108468156,7.185050050285698,0.6565299746857888,10.53838717557108,1.2828458786010741,1,0,0,3
trino_473,100000,alternation,A (B|C)+ D,True,True,0.2302774783335432,0.02714236021439405,0.19037434700294398,1.2910656820022268,20,439362.8581584387,0.6386298303570785,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8585.7705078125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",1828,,46468.088759128914,8569.475212905998,158.46213831266027,0.2052408787747913,6.386298303570785,1.2877272605895995,2,2,0,2
trino_473,100000,quantified,"A{1,5} B* C+",True,True,0.24246845942137665,0.018616762058872246,0.2173597359978885,0.30994404000011855,20,414663.1550180637,0.6848804257365373,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8778.666940789473,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",5643,,30884.767001107524,8777.876252386764,0.7652194775607875,0.26909019199308826,6.848804257365373,1.3925731182098389,1,1,1,0
trino_473,100000,optional_pattern,A+ B? C*,True,True,0.19468609242176171,0.01116897457849703,0.18014418299935642,0.2277321870024025,20,511386.23959302064,0.5324089200079661,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8785.1123046875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",15247,,32475.370149313232,8783.819952873439,0.6861218134585475,0.2700130076965958,5.324089200079661,1.3952064514160156,1,0,4,1
trino_473,100000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,0.3322115441003916,0.025442671381927347,0.2934540459973505,0.381123759001639,20,302661.9450615294,0.706228696459948,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8789.2697265625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",9420,,22724.937666965314,8788.56620938532,0.9511120107742094,0.3634687173412728,7.06228696459948,1.2849143028259278,0,0,0,0
trino_473,200000,simple_sequence,A+ B+,True,True,0.36578866455521264,0.032964436140027684,0.3254522729985183,0.7383314010003232,20,550641.7333626009,0.7309755738012882,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",8832.125868055555,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",16093,,45794.67034456851,8830.140662167114,2.546544954606396,0.18577372214903837,3.654877869006441,2.799198627471924,2,2,2,4
trino_473,200000,alternation,A (B|C)+ D,True,True,0.3326063234443508,0.026182107489563726,0.28770078500019736,2.093678640998405,20,604704.4358555657,0.48768369410038304,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9243.706571691177,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",3692,,45886.68014307853,9162.23467520355,1.1707871597594526,0.2042305624802454,2.438418470501915,2.6635889530181887,2,2,3,4
trino_473,200000,quantified,"A{1,5} B* C+",True,True,0.347102542777874,0.015002772292867825,0.32445901299797697,0.42802010100058396,20,577203.3971221945,0.6756059362802549,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9248.959765625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",10064,,24636.12836778274,9248.21678509423,0.83844321717282,0.3222908374763425,3.3780296814012742,2.497336673736572,2,2,0,1
trino_473,200000,optional_pattern,A+ B? C*,True,True,0.2866909689996407,0.01039440197252613,0.26755146400319063,0.3369456979999086,20,698482.1768457711,0.5737732014181107,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9253.506640625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",27172,,25262.067672903137,9252.884078587049,0.9540986217076776,0.18747522205800873,2.8688660070905536,3.133002996444702,1,1,0,1
trino_473,200000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,0.5791629378998551,0.027202959152517022,0.548066638999444,0.6458581869992486,20,346023.1756332122,0.7040314267802387,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9257.817434210527,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",17759,,15643.948713842206,9257.00827326072,0.5090926740697902,0.3825966591113965,3.520157133901193,2.8845540046691895,0,0,1,0
trino_473,400000,simple_sequence,A+ B+,True,True,0.6745515867649587,0.039705862850468704,0.6236333890010428,1.0241433629998937,20,594844.9007888867,0.7929978731455393,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9567.8486328125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",34391,,33620.135801917364,9551.147186013197,192.14410102027483,0.35588852608616506,1.9824946828638481,5.353459596633911,3,3,0,1
trino_473,400000,alternation,A (B|C)+ D,True,True,0.5214273034741238,0.013156696847182023,0.49470571400161134,0.6065571019971685,20,767586.4010101027,0.5578919711660044,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9826.8693359375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",5803,,19307.112716268064,9826.232551455516,0.9678695952663757,0.24005063001565657,1.394729927915011,5.636343622207642,1,1,0,1
trino_473,400000,quantified,"A{1,5} B* C+",True,True,0.6586479326837625,0.030336870058607506,0.626190366998344,0.9318439160015259,20,608481.1990507888,0.7316699814157747,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9842.493359375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",19012,,26988.04215662029,9840.80647321293,7.306677085770359,0.28301205643723637,1.8291749535394366,6.276062917709351,1,1,0,3
trino_473,400000,optional_pattern,A+ B? C*,True,True,0.49768964252603165,0.025881853478100576,0.45309924599860096,0.6777453449976747,20,805791.7111526125,0.710496414713412,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",9851.338924632353,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",52950,,42238.253698293636,9850.85051659311,0.9414898511931813,0.3101176251797847,1.7762410367835297,5.6510663509368895,1,1,3,2
