system,dataset_size,pattern_name,pattern,success,correctness_matches_pandas,execution_time_seconds,execution_time_std_seconds,execution_time_min_seconds,execution_time_max_seconds,measured_runs,throughput_rows_per_second,query_memory_mb,query_memory_metric,footprint_memory_mb,footprint_memory_metric,result_rows,error,throughput_std_rows_per_second,baseline_memory_mb,abs_peak_memory_std_mb,inc_peak_memory_std_mb,mem_per_million_rows_mb,native_query_memory_mb,outliers_excluded_time,outliers_excluded_throughput,outliers_excluded_abs_peak,outliers_excluded_inc_peak
oracle_21c_ee,400000,quantified,"A{1,5} B* C+",True,True,0.36883824355063555,0.008893686435132232,0.3518246090025059,0.38568198299617507,20,1085086.5559357177,10.687007946168587,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2011.1677734375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",19012,,26217.433910724274,1997.6310938630372,31.648217455161898,0.3380927136416794,26.717519865421465,9.0625,0,0,0,1
oracle_21c_ee,400000,optional_pattern,A+ B? C*,True,True,0.2828691964998143,0.012166408261286676,0.2661486840006546,0.3130455479986267,20,1416522.6606453652,10.622371563364581,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",1983.3236328125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",52950,,59831.71066705189,1973.310209255138,11.21448066567183,0.5283347472376441,26.555928908411452,9.0625,0,0,0,3
oracle_21c_ee,400000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,0.6530812451004749,0.010474767596379681,0.6310156279942021,0.6712787080032285,20,612631.4739574348,10.840360698851148,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",1979.7013671875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",32360,,9862.435199296015,1969.0245336216926,8.045332359937278,0.5302577801858945,27.100901747127867,9.0625,0,0,0,1
oracle_21c_ee,800000,simple_sequence,A+ B+,True,True,0.6781132377494942,0.012279220789888473,0.6527611540004727,0.6978045189971454,20,1177723.2382234745,22.88356741601698,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",1993.0046875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",66330,,19263.89832555108,1970.121120083983,18.174582126414293,2.333738103131319,28.604459270021223,19.740625,0,1,0,0
oracle_21c_ee,800000,alternation,A (B|C)+ D,True,True,0.47699408194966963,0.00577375752467779,0.46500226500211284,0.4881494100045529,20,1677404.1840444852,21.02524725431157,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2013.5701171875,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",9782,,20397.63746278885,1992.5448699331887,0.21783568244707613,0.2391004468162715,26.28155906788946,19.6875,0,0,0,0
oracle_21c_ee,800000,quantified,"A{1,5} B* C+",True,True,0.7881134739513073,0.008231600539818836,0.771759737006505,0.800152342999354,20,1015187.9300817195,21.126857749487595,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2001.6962890625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",32804,,10650.89040215842,1981.4940777719153,11.939492911529575,0.3108749950058269,26.40857218685949,19.6875,0,0,0,1
oracle_21c_ee,800000,optional_pattern,A+ B? C*,True,True,0.528453941499538,0.016104410780946297,0.5014529539985233,0.5528983999975026,20,1515186.067581987,20.877752240319204,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",1959.170230263158,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",99214,,46164.920251840595,1939.9534977596807,0.3972107932853253,0.3809254991738183,26.097190300399003,19.6875,0,0,1,0
oracle_21c_ee,800000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,2.465594615631409,0.022845525560189015,2.423718858997745,2.57209487700311,20,324491.67722335475,21.065671993149156,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",1960.2322916666667,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",58616,,3000.3191782049466,1945.5228129409509,0.8502289108506922,0.548697550332808,26.332089991436444,19.6875,1,1,5,2
oracle_21c_ee,1600000,simple_sequence,A+ B+,True,True,1.297914431049867,0.011141364844493426,1.27486687599594,1.3159273199999006,20,1232833.4510350972,43.44514511491959,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2000.7712890625,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",130338,,10613.02327671217,1957.3261439475805,16.8089343603018,1.8220171026437948,27.15321569682474,40.753125,0,0,0,0
oracle_21c_ee,1600000,alternation,A (B|C)+ D,True,True,0.9470236998502515,0.01118012977351059,0.9302359619978233,0.9653747920019669,20,1689727.5380843848,42.11544020903149,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2037.1262335526317,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",20276,,19963.615528246184,1994.7521846816912,0.42691270376647084,0.3532092359363147,26.32215013064468,40.6875,0,0,1,1
oracle_21c_ee,1600000,quantified,"A{1,5} B* C+",True,True,1.5335034814495885,0.01728838864744803,1.4966567789961118,1.5681305809994228,20,1043488.5887925591,42.205772015382244,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2040.8548828125,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",67358,,11775.758800099335,1997.8696342292583,33.00034793931947,0.3037350209338194,26.3786075096139,40.6875,0,0,0,5
oracle_21c_ee,1600000,optional_pattern,A+ B? C*,True,True,1.0311377373905595,0.026562043664712515,1.0032112059998326,1.1947716470021987,20,1552627.7950967555,41.756961247484426,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2010.7197779605262,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",197253,,38803.07556300508,1968.9955778150156,0.25357832090367705,0.4000228168559755,26.098100779677765,40.6875,2,2,1,0
oracle_21c_ee,1600000,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,5.193278278764731,0.03196347712840337,5.113674911997805,5.439530576004472,20,308101.5770656024,42.33452845214178,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2030.25537109375,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",119299,,1902.374405715424,1984.8297213238384,0.32594724675323705,0.3862606601364031,26.459080282588612,40.6875,3,3,4,3
oracle_21c_ee,2222742,simple_sequence,A+ B+,True,True,1.8162009171493991,0.014794778809855146,1.7910048850026214,1.846514404998743,20,1223918.5568063618,58.647672693945196,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2048.946231617647,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",181147,,9961.745598209232,1989.085167323598,0.285789407743656,0.25721333342459785,26.385281195003824,58.228125,0,0,3,3
oracle_21c_ee,2222742,alternation,A (B|C)+ D,True,True,1.3086160263169164,0.013332684587623508,1.2790451289984048,1.3606786060045124,20,1698711.4527696527,58.40666171280696,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2049.514105902778,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",28776,,17342.40596742272,1991.5528572280964,0.3195554037036105,0.2772809017400269,26.27685161517034,58.1875,1,1,2,1
oracle_21c_ee,2222742,quantified,"A{1,5} B* C+",True,True,2.120683330221962,0.013870692461819538,2.078281219000928,2.171530501000234,20,1048167.8796135834,58.70801180247768,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2055.908954326923,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",95650,,6881.712456518863,2009.0227053132166,3.338824537092086,0.3753139774340319,26.412427444335723,58.1875,2,2,7,5
oracle_21c_ee,2222742,optional_pattern,A+ B? C*,True,True,1.4551078437994875,0.041162769814863866,1.3885119939950528,1.5291413510058192,20,1528701.6510356122,58.2646225302536,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2037.5674913194443,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",276776,,43074.19445916759,1980.0248045218445,0.743012802500029,0.30806450370707245,26.212948929859422,58.1875,0,0,2,3
oracle_21c_ee,2222742,complex_nested,"(A|B)+ (C{1,3} D*)+",True,True,6.410774063799181,0.044886552293656914,6.3294375900004525,6.506220973999007,20,346735.8991414529,58.61044669125954,"cgroup v2 memory.current incremental peak MB over 5s pre-query baseline (50ms sampling, IQR-filtered mean)",2057.1651475694443,"cgroup v2 memory.current absolute peak MB during query (50ms sampling, IQR-filtered mean)",167641,,2427.4761881736595,1998.67360411781,1.1795770223300783,0.40361356132582316,26.368533411101932,58.1875,0,0,2,1
