system,dataset_size,pattern_name,pattern,success,correctness_matches_pandas,execution_time_seconds,execution_time_std_seconds,execution_time_min_seconds,execution_time_max_seconds,measured_runs,throughput_rows_per_second,query_memory_mb,query_memory_metric,footprint_memory_mb,footprint_memory_metric,result_rows,error
trino_473,100000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.7133541795001292,0.2765823687504535,0.5177809110000453,0.9089274480002132,2,140182.81924145072,2.3995466232299805,Trino per-query peakMemoryBytes MB,8240.64,Docker container peak memory MB,9067,
trino_473,200000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.5347483839998404,0.08924070830459038,0.47164567399977386,0.5978510939999069,2,374007.6753557047,4.578983306884766,Trino per-query peakMemoryBytes MB,9160.192,Docker container peak memory MB,16093,
trino_473,400000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,3.6486394894998284,0.32559695172731173,3.4184076769997773,3.8788713019998795,2,109629.90483196074,10.915924072265625,Trino per-query peakMemoryBytes MB,10485.76,Docker container peak memory MB,34391,
trino_473,800000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,5.1357247999999345,0.16634721534225844,5.018099555999925,5.253350043999944,2,155771.58651491805,25.35604190826416,Trino per-query peakMemoryBytes MB,12764.16,Docker container peak memory MB,66330,
trino_473,1600000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,6.432243222000125,0.5629715519511868,6.034162220000326,6.830324223999924,2,248746.81270253262,40.85039138793945,Trino per-query peakMemoryBytes MB,17249.28,Docker container peak memory MB,130338,
trino_473,2222742,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,8.66549970699998,0.82000888045086,8.085665866999989,9.245333546999973,2,256504.76892919073,58.38679313659668,Trino per-query peakMemoryBytes MB,23429.120000000003,Docker container peak memory MB,181147,
