system,dataset_size,pattern_name,pattern,success,correctness_matches_pandas,execution_time_seconds,execution_time_std_seconds,execution_time_min_seconds,execution_time_max_seconds,measured_runs,throughput_rows_per_second,query_memory_mb,query_memory_metric,footprint_memory_mb,footprint_memory_metric,result_rows,error
oracle_21c_ee,100000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.07252036599970779,0.0033735795828692193,0.07013488499978848,0.0749058469996271,2,1378922.9911002233,2.125,Oracle session PGA high-water delta MB (fresh session),2101.76,Docker container peak memory MB,9067,
oracle_21c_ee,200000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.13283870950021992,0.0004505748047250417,0.13252010500036704,0.1331573140000728,2,1505585.2375596052,4.8125,Oracle session PGA high-water delta MB (fresh session),2157.568,Docker container peak memory MB,16093,
oracle_21c_ee,400000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.3493755639997289,0.0069251407711460235,0.3444787499997801,0.3542723779996777,2,1144899.7617941888,11.1875,Oracle session PGA high-water delta MB (fresh session),2193.408,Docker container peak memory MB,34391,
oracle_21c_ee,800000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,0.6655472510001346,0.0019111187108841509,0.6641958860000159,0.6668986160002532,2,1202018.3372372433,23.6875,Oracle session PGA high-water delta MB (fresh session),2195.456,Docker container peak memory MB,66330,
oracle_21c_ee,1600000,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,1.6301309944999502,0.03938183063842446,1.6022838349999802,1.6579781539999203,2,981516.2127451033,44.6875,Oracle session PGA high-water delta MB (fresh session),2204.16,Docker container peak memory MB,130338,
oracle_21c_ee,2222742,state_dependent,A+ B+ ; B AS price > AVG(A.price),True,True,2.324016932999939,0.03395427202627408,2.300007636999908,2.34802622899997,2,956422.4633814483,44.6875,Oracle session PGA high-water delta MB (fresh session),2226.688,Docker container peak memory MB,181147,
